news_id,news_url
1542175567177,https://inshorts.com/en/news/enjoy-being-on-this-medium-pm-modi-tweets-to-twitter-ceo-1542175567177
1542459183322,https://inshorts.com/en/news/border-lead-sunny-deol-pays-tribute-to-1971-war-hero-kuldip-singh-1542459183322
1542200582318,https://inshorts.com/en/news/gilchrist-slammed-149-in-wc-final-with-squash-ball-inside-glove-1542200582318
1542718102350,https://inshorts.com/en/news/exatletico-madrid-player-breaks-chinese-teammates-nose-1542718102350
1542560956061,https://inshorts.com/en/news/facebooks-new-tech-could-identify-family-from-users-pics-1542560956061
1542281905786,https://inshorts.com/en/news/wearable-electronic-tattoos-to-be-used-for-healthcare-made-1542281905786
1542298512965,https://inshorts.com/en/news/october-trade-deficit-widens-to-$17-bn-even-as-exports-rise-18-1542298512965
1542368028547,https://inshorts.com/en/news/usbased-airtable-raises-$100mn-at-$11-billion-valuation-1542368028547
1542476402447,https://inshorts.com/en/news/choksi-may-return-to-india-in-3-months-if-medically-fit-lawyer-1542476402447
1542549926577,https://inshorts.com/en/news/ankita-karman-win-their-maiden-wta-title-in-taipei-1542549926577
1542249014236,https://inshorts.com/en/news/14yearold-killed-by-another-teenager-over-a-game-of-carrom-1542249014236
1542128441082,https://inshorts.com/en/news/pakistani-terrorist-with-pistols-ak-rifle-15-grenades-killed-1542128441082
1542429039212,https://inshorts.com/en/news/we-need-more-women-leaders-in-technology\u2009president-kovind-1542429039212
1542277545381,https://inshorts.com/en/news/facebook-starts-rolling-out-unsend-feature-on-messenger-1542277545381
1542454465888,https://inshorts.com/en/news/how-is-the-new-kilogram-defined-1542454465888
1542102543853,https://inshorts.com/en/news/tata-sons-begins-due-diligence-to-buy-jet-airways-reports-1542102543853
1542218315302,https://inshorts.com/en/news/car-wash-startup-cleansecar-raises-₹35-crore-angel-funding-1542218315302
1542197594912,https://inshorts.com/en/news/pic-of-sachin-walking-for-his-last-innings-had-won-best-photo-award-1542197594912
1542203009943,https://inshorts.com/en/news/rahul-doesnt-know-whether-onion-grows-in-soil-or-above-it-mp-cm-1542203009943
1542034356392,https://inshorts.com/en/news/juventus-defeat-ac-milan-as-ronaldo-scores-6th-goal-in-7-matches-1542034356392
1542028557259,https://inshorts.com/en/news/mascot-falls-ill-ahead-of-match-harmanpreet-carries-her-in-arms-1542028557259
1542541309293,https://inshorts.com/en/news/bill-gatesbacked-meat-substitute-startup-files-for-ipo-1542541309293
1542428318452,https://inshorts.com/en/news/indias-first-elephant-hospital-opens-in-uttar-pradesh-1542428318452
1542356485084,https://inshorts.com/en/news/andhra-pradesh-cm-bars-cbi-from-entering-state-without-approval-1542356485084
1542603635406,https://inshorts.com/en/news/odisha-cm-stops-tree-felling-for-brewery-plant-after-protest-1542603635406
1542421801015,https://inshorts.com/en/news/saw-congress-leader-tell-mob-kill-sikhs-1984-riots-witness-1542421801015
1542211049025,https://inshorts.com/en/news/man-dies-in-lion-air-crash-fiancée-takes-wedding-pictures-alone-1542211049025
1542720534571,https://inshorts.com/en/news/pakistan-summons-us-envoy-after-trumps-criticism-1542720534571
1542436461277,https://inshorts.com/en/news/china-5star-hotels-staff-use-same-cloth-to-clean-toilets-cups-1542436461277
1542262932818,https://inshorts.com/en/news/upgrad-iiitbs-pg-program-helps-you-transition-to-data-science-1542262932818
1542032499604,https://inshorts.com/en/news/brothers-sell-their-startup-to-sap-for-$8-bn-become-billionaires-1542032499604
1542465581962,https://inshorts.com/en/news/weight-what-tweets-user-on-redefinition-of-kilogram-1542465581962
1542383172078,https://inshorts.com/en/news/one-day-amazon-will-fail-go-bankrupt-ceo-jeff-bezos-tells-staff-1542383172078
1542377749752,https://inshorts.com/en/news/spacex-launches-satellite-on-falcon-9-18th-launch-of-2018-1542377749752
1542478132364,https://inshorts.com/en/news/india-defeat-australia-by-48-runs-top-their-womens-wt20-group-1542478132364
1542356904346,https://inshorts.com/en/news/deepika-padukones-engagement-ring-worth-₹21-crore-reports-1542356904346
1542108606780,https://inshorts.com/en/news/ecb-replies-to-trolls-with-photo-of-ali-rashid-leach-laughing-1542108606780
1542719138469,https://inshorts.com/en/news/ram-temple-is-a-jumla-like-₹15l-in-everyones-account-sena-1542719138469
1542437430434,https://inshorts.com/en/news/will-use-guerrilla-tactics-to-visit-sabarimala-trupti-desai-1542437430434
1542617221436,https://inshorts.com/en/news/in-pics-bollywood-celebs-attend-lux-golden-rose-awards-2018-1542617221436
1542506419738,https://inshorts.com/en/news/cant-compare-secrecy-around-sonias-illness-with-goa-cms-cong-1542506419738
1542453369290,https://inshorts.com/en/news/13-years-ago-today-i-was-diagnosed-with-diabetes-nick-jonas-1542453369290
1542562305916,https://inshorts.com/en/news/airbnb-records-more-than-$1-billion-revenue-in-third-quarter-1542562305916
1542355594523,https://inshorts.com/en/news/sc-corrects-govt-over-rafale-couldve-helped-in-kargil-remark-1542355594523
1542441482009,https://inshorts.com/en/news/22-up-women-receive-widows-pension-while-husbands-are-alive-1542441482009
1542084352756,https://inshorts.com/en/news/elderly-sisters-found-living-with-dead-body-for-10-days-1542084352756
1542557402588,https://inshorts.com/en/news/why-pick-on-india-shastri-on-indias-overseas-record-1542557402588
1542292697447,https://inshorts.com/en/news/ronaldo-buys-2-wine-bottles-for-₹25-lakh-for-daughters-birthday-1542292697447
1542457962979,https://inshorts.com/en/news/stan-lees-funeral-held-in-private-ceremony-as-per-his-wishes-1542457962979
1542093932211,https://inshorts.com/en/news/if-opposition-feels-bjp-is-dangerous-it-must-be-rajinikanth-1542093932211
1542387644825,https://inshorts.com/en/news/rohit-praises-roots-letters-to-eng-fans-with-cancelled-bookings-1542387644825
1542021238836,https://inshorts.com/en/news/medicine-failed-to-save-ananth-kumars-life-sadananda-gowda-1542021238836
1542291465939,https://inshorts.com/en/news/kings-xi-punjab-release-their-former-captain-yuvraj-singh-from-team-1542291465939
1542168145132,https://inshorts.com/en/news/cant-go-for-morning-walk-due-to-air-pollution-in-delhi-sc-judge-1542168145132
1542277375558,https://inshorts.com/en/news/warren-buffett-sells-his-last-walmart-shares-after-20-years-1542277375558
1542215285749,https://inshorts.com/en/news/twitter-ceo-visits-shah-rukh-khans-house-tweets-knock-knock-1542215285749
1542691444481,https://inshorts.com/en/news/four-arrested-for-raping-minor-girl-in-uttarakhand-1542691444481
1542709682353,https://inshorts.com/en/news/us-judge-blocks-trumps-order-refusing-asylum-to-illegal-migrants-1542709682353
1542637272131,https://inshorts.com/en/news/indianorigin-professor-in-us-used-students-as-servants-reports-1542637272131
1542541275534,https://inshorts.com/en/news/hospital-removes-womans-kidneys-report-says-organs-were-healthy-1542541275534
1542719871790,https://inshorts.com/en/news/iit-kharagpur-makes-tool-to-filter-fake-news-on-disasters-1542719871790
1542715824916,https://inshorts.com/en/news/drug-lord-el-chapo-killed-man-as-he-refused-to-shake-hands-1542715824916
1542642348284,https://inshorts.com/en/news/former-england-footballer-charged-with-sexual-assault-1542642348284
1542543870312,https://inshorts.com/en/news/68-rise-in-data-requests-from-indian-govt-in-h1-2018-fb-1542543870312
1542519527436,https://inshorts.com/en/news/good-looks-were-never-in-the-forefront-for-me-sonakshi-1542519527436
1542343571125,https://inshorts.com/en/news/sachin-wanted-to-be-a-pacer-was-rejected-by-mrf-pace-foundation-1542343571125
1542709772190,https://inshorts.com/en/news/govt-plans-telescope-at-border-to-view-kartarpur-sahib-in-pak-1542709772190
1542254982989,https://inshorts.com/en/news/16yrold-killed-8-injured-as-car-hits-5-vehicles-in-delhi-1542254982989
1542554326836,https://inshorts.com/en/news/maxwell-takes-selfrelay-catch-while-running-backwards-1542554326836
1542051801648,https://inshorts.com/en/news/stan-lee-cocreator-of-spiderman-iron-man-passes-away-at-95-1542051801648
1542712519453,https://inshorts.com/en/news/ganesh-hegde-to-choreograph-priyankas-sangeet-reports-1542712519453
1542445579162,https://inshorts.com/en/news/denied-a-ticket-for-mp-elections-bjp-mla-quits-to-join-cong-1542445579162
1542124370715,https://inshorts.com/en/news/centres-priority-is-ram-temple-not-farmers-sharad-pawar-1542124370715
1542204689550,https://inshorts.com/en/news/google-marks-childrens-day-with-space-doodle-by-school-girl-1542204689550
1542633133966,https://inshorts.com/en/news/cricketing-fitness-more-important-than-yoyo-test-kapil-dev-1542633133966
1542609403642,https://inshorts.com/en/news/taimurs-profile-would-say-i-am-prince-not-invader-sara-1542609403642
1542043879687,https://inshorts.com/en/news/olas-cpo-susheel-balakrishnan-quits-after-6-months-1542043879687
1542621259735,https://inshorts.com/en/news/i-do-not-want-to-take-myself-too-seriously-alia-bhatt-1542621259735
1542090519481,https://inshorts.com/en/news/iranian-banks-cut-off-from-global-financial-network-1542090519481
1542428276723,https://inshorts.com/en/news/taimur-calls-me-gol-kareena-amma-and-saif-abba-sara-1542428276723
1542090255837,https://inshorts.com/en/news/hc-grants-du-more-time-to-check-student-union-prezs-degree-1542090255837
1542430469228,https://inshorts.com/en/news/airline-asks-flyers-to-help-pay-for-repairs-in-order-to-take-off-1542430469228
1542561316443,https://inshorts.com/en/news/no-post-priority-will-go-by-party-decision-on-cm-gehlot-1542561316443
1542282741412,https://inshorts.com/en/news/yuvraj-is-upset-with-me-over-my-sudden-wedding-reveals-angad-bedi-1542282741412
1542186188250,https://inshorts.com/en/news/pak-doesnt-need-kashmir-it-cant-handle-its-4-provinces-afridi-1542186188250
1542630312741,https://inshorts.com/en/news/4-dead-1-injured-as-fire-breaks-out-at-factory-in-delhi-1542630312741
1542706664771,https://inshorts.com/en/news/man-given-14yr-jail-in-ganja-case-attempts-suicide-in-court-1542706664771
1542104708673,https://inshorts.com/en/news/congress-priority-is-to-serve-gandhi-family-says-pm-modi-1542104708673
1542365423882,https://inshorts.com/en/news/bengalurus-bigbasket-in-talks-to-raise-$200-million-1542365423882
1542123655225,https://inshorts.com/en/news/lionel-messi-wins-sixth-la-liga-player-of-the-year-award-1542123655225
1542128719513,https://inshorts.com/en/news/fake-news-is-existential-threat-to-fb-news-partnerships-head-1542128719513
1542548763149,https://inshorts.com/en/news/300-women-left-without-wedding-dresses-as-uk-company-shuts-down-1542548763149
1542191721418,https://inshorts.com/en/news/logistics-management-startup-fareye-buys-iot-platform-dipper-1542191721418
1542032361097,https://inshorts.com/en/news/aim-is-to-ensure-youth-do-not-join-militancy-army-chief-1542032361097
1542125654689,https://inshorts.com/en/news/wework-rival-ucommune-raises-$200-million-1542125654689
1542120216793,https://inshorts.com/en/news/china-removes-9800-social-media-accounts-of-news-providers-1542120216793
1542185117872,https://inshorts.com/en/news/karan-johar-apologises-for-mocking-northeast-culture-on-reality-show-1542185117872
1542369163856,https://inshorts.com/en/news/in-45-yrs-cong-hasnt-come-to-terms-that-i-am-pm-pm-modi-1542369163856
1542462927260,https://inshorts.com/en/news/cong-mp-names-15-party-prez-from-nongandhi-family-after-pms-dare-1542462927260
1542550067625,https://inshorts.com/en/news/exploding-stars-make-key-ingredient-in-sand-glass-study-1542550067625
1542289320678,https://inshorts.com/en/news/exminister-accused-in-bihar-shelter-case-suspended-from-jdu-1542289320678
1542094267646,https://inshorts.com/en/news/kasab-put-gun-to-my-head-man-whose-car-was-hijacked-on-2611-1542094267646
1542723373587,https://inshorts.com/en/news/kohli-signals-its-a-six-after-hitting-a-shot-in-nets-1542723373587
1542639419191,https://inshorts.com/en/news/lift-falls-from-95th-to-11th-floor-6-people-rescued-after-2-hours-1542639419191
1542707762855,https://inshorts.com/en/news/congress-conspiring-with-pak-to-defeat-pm-modi-uma-bharti-1542707762855
1542301245119,https://inshorts.com/en/news/welcome-to-the-club-anushka-wishes-deepikaranveer-on-wedding-1542301245119
1542351796375,https://inshorts.com/en/news/deepikas-wedding-staff-was-trained-in-hindi-konkani-report-1542351796375
1542372929524,https://inshorts.com/en/news/no-hope-from-sc-ramdev-calls-for-ordinance-on-ram-mandir-1542372929524
1542088916135,https://inshorts.com/en/news/no-govt-role-in-summoning-akshay-kumar-badals-punjab-cm-1542088916135
1542466658517,https://inshorts.com/en/news/juventus-apologises-for-suicide-condolence-to-ronaldo-fan-1542466658517
1542192951600,https://inshorts.com/en/news/chinas-largest-bank-sets-up-$200-mn-fund-for-indian-businesses-1542192951600
1542472838358,https://inshorts.com/en/news/sidhu-open-critic-of-modi-govt-needs-cisf-security-cong-to-govt-1542472838358
1542031866174,https://inshorts.com/en/news/got-cash-take-her-saif-on-what-hed-tell-his-daughters-boyfriend-1542031866174
1542437993598,https://inshorts.com/en/news/35yearold-female-indigo-employee-found-hanging-in-guest-house-1542437993598
1542162640922,https://inshorts.com/en/news/malaysia-was-cheated-by-us-bank-goldman-sachs-pm-mahathir-1542162640922
1542193686338,https://inshorts.com/en/news/mumbai-chefs-bangkok-eatery-gets-its-1st-michelin-star-1542193686338
1542363030398,https://inshorts.com/en/news/disney-world-bans-man-for-holding-up-protrump-signs-1542363030398
1542627460049,https://inshorts.com/en/news/home-rental-startup-nestaway-in-talks-to-raise-$100mn-report-1542627460049
1542540026056,https://inshorts.com/en/news/dad-saif-derives-happiness-from-random-and-fun-things-sara-1542540026056
1542169046692,https://inshorts.com/en/news/home-ministry-extends-ban-on-8-extremist-groups-for-5-years-1542169046692
1542619893314,https://inshorts.com/en/news/priyanka-kicked-my-ass-in-mortal-kombat-game-nick-jonas-1542619893314
1542303958271,https://inshorts.com/en/news/govt-to-pay-employers-7weeks-maternity-leave-given-to-staff-1542303958271
1542280625048,https://inshorts.com/en/news/abvp-expels-dusu-president-asks-him-to-resign-amid-fake-degree-row-1542280625048
1542557435036,https://inshorts.com/en/news/astrazeneca-starts-search-for-ceo-soriots-successor-report-1542557435036
1542183867067,https://inshorts.com/en/news/rajasthan-bjp-mp-quits-party-to-join-brother-in-congress-1542183867067
1542194506830,https://inshorts.com/en/news/19carat-diamond-sold-for-₹361cr-in-geneva-sets-percarat-record-1542194506830
1542461924262,https://inshorts.com/en/news/i-deleted-all-social-media-apps-from-phone-after-us-open-serena-1542461924262
1542376537155,https://inshorts.com/en/news/did-your-nananani-lay-water-pipe-pm-modi-to-rahul-gandhi-1542376537155
1542169352327,https://inshorts.com/en/news/we-have-chaiwala-as-pm-as-nehru-made-it-possible-tharoor-1542169352327
1542469015939,https://inshorts.com/en/news/61yearold-actress-nafisa-ali-diagnosed-with-stage-3-cancer-1542469015939
1542036798618,https://inshorts.com/en/news/filmmakers-promised-me-amount-like-₹5000-but-i-never-got-it-shah-1542036798618
1542269218069,https://inshorts.com/en/news/amazon-prime-removes-khamba-from-upcoming-show-over-metoo-1542269218069
1542201816227,https://inshorts.com/en/news/i-dont-believe-in-selfdriving-cars-apple-cofounder-wozniak-1542201816227
1542286857995,https://inshorts.com/en/news/taj-hotels-to-sell-10-properties-to-reduce-debt-says-ceo-1542286857995
1542138059128,https://inshorts.com/en/news/congress-lies-exposed-after-dassault-ceos-claims-bjp-1542138059128
1542709621134,https://inshorts.com/en/news/minister-posts-video-of-indias-1st-engineless-trains-speed-trial-1542709621134
1542212115215,https://inshorts.com/en/news/pm-arrogant-why-doesnt-he-speak-of-2014s-promises-rahul-1542212115215
1542453071191,https://inshorts.com/en/news/bcci-offered-to-compensate-wi-players-to-save-2014-series-bravo-1542453071191
1542713883963,https://inshorts.com/en/news/nasa-announces-landing-site-for-its-2020-mars-rover-1542713883963
1542515560198,https://inshorts.com/en/news/my-biggest-support-system-ayushmann-to-aparshakti-on-bday-1542515560198
1542389201778,https://inshorts.com/en/news/court-orders-to-attach-property-of-bihars-exminister-manju-verma-1542389201778
1542129317238,https://inshorts.com/en/news/i-put-bad-reviews-about-me-on-bathroom-mirror-to-read-them-abhishek-1542129317238
1542216821920,https://inshorts.com/en/news/punjab-govt-fined-₹50-crore-by-ngt-over-river-pollution-1542216821920
1542353581473,https://inshorts.com/en/news/google-maps-launches-feature-to-let-users-message-businesses-1542353581473
1542288630152,https://inshorts.com/en/news/11-banks-under-corrective-action-report-₹10000-cr-q2-losses-1542288630152
1542363467637,https://inshorts.com/en/news/traffic-police-fine-acp-for-wrong-parking-after-journo-tweets-pic-1542363467637
1542101764561,https://inshorts.com/en/news/indigenous-groups-in-sikkim-demand-national-citizen-register-1542101764561
1542185863708,https://inshorts.com/en/news/deepikas-sister-changes-social-media-name-to-ladkiwale-for-wedding-1542185863708
1542426661700,https://inshorts.com/en/news/cia-concludes-saudi-crown-prince-ordered-journos-killing-reports-1542426661700
1542439961297,https://inshorts.com/en/news/writers-are-most-important-ingredient-in-filmmaking-amitabh-1542439961297
1542122865216,https://inshorts.com/en/news/australian-pacer-retires-as-he-coughs-up-blood-only-while-bowling-1542122865216
1542555775128,https://inshorts.com/en/news/once-a-miss-world-always-a-miss-world-manushi-chhillar-1542555775128
1542633646871,https://inshorts.com/en/news/digvijaya-denies-maoist-links-dares-pm-modi-to-arrest-him-1542633646871
1542700937449,https://inshorts.com/en/news/china-cuts-live-awards-coverage-over-independent-taiwan-speech-1542700937449
1542280088156,https://inshorts.com/en/news/dravid-once-smashed-50-off-22-balls-in-29-minutes-during-odi-vs-nz-1542280088156
1542369328781,https://inshorts.com/en/news/kumar-mangalam-birlas-son-aryaman-slams-his-1st-ranji-hundred-1542369328781
1542463360237,https://inshorts.com/en/news/i-was-molested-by-priest-when-i-was-a-child-exmiss-international-1542463360237
1542610902464,https://inshorts.com/en/news/kareena-would-freak-out-if-i-call-her-chhoti-maa-sara-1542610902464
1542463655358,https://inshorts.com/en/news/pm-modi-attends-swearingin-ceremony-of-new-maldives-president-1542463655358
1542638900542,https://inshorts.com/en/news/only-pak-can-snatch-defeat-from-jaws-of-victory-tweets-user-1542638900542
1542607351398,https://inshorts.com/en/news/two-men-suspected-to-be-behind-amritsar-blast-caught-on-cctv-1542607351398
1542354435301,https://inshorts.com/en/news/toxic-named-word-of-the-year-2018-by-oxford-dictionaries-1542354435301
1542348233453,https://inshorts.com/en/news/confident-n-korea-will-fulfil-promises-us-over-weapon-test-1542348233453
1542519011890,https://inshorts.com/en/news/adhias-time-after-retirement-belongs-to-his-passion-yoga-jaitley-1542519011890
1542102070743,https://inshorts.com/en/news/whatsapp-confirms-itll-delete-unsaved-chats-on-google-drive-1542102070743
1542193877287,https://inshorts.com/en/news/i-love-our-children-gurugram-woman-pushed-off-balcony-told-husband-1542193877287
1542616600995,https://inshorts.com/en/news/cong-must-ensure-punjab-doesnt-go-back-to-violence-badal-1542616600995
1542454713901,https://inshorts.com/en/news/men-shave-up-youths-head-for-posting-morphed-pics-of-girls-1542454713901
1542101971001,https://inshorts.com/en/news/pm-met-rbi-governor-patel-last-week-amid-govtrbi-rift-reports-1542101971001
1542646005328,https://inshorts.com/en/news/crpf-jawan-on-poll-duty-shoots-self-in-chhattisgarhs-raipur-1542646005328
1542440827220,https://inshorts.com/en/news/bengaluru-healthtech-startup-healthifyme-raises-$6-million-1542440827220
1542333629515,https://inshorts.com/en/news/man-kills-4yrold-daughter-after-wife-takes-long-to-cook-mutton-1542333629515
1542621606633,https://inshorts.com/en/news/aap-mla-regrets-remark-linking-army-chief-to-amritsar-blast-1542621606633
1542020368753,https://inshorts.com/en/news/indiamorocco-sign-pact-for-assistance-in-criminal-matters-1542020368753
1542247248371,https://inshorts.com/en/news/owaisi-not-saying-bharat-mata-ki-jai-can-contest-from-pak-bjp-mla-1542247248371
1542358108947,https://inshorts.com/en/news/oneplus-6t-thunder-purple-variant-now-available-in-india-1542358108947
1542390492009,https://inshorts.com/en/news/ngt-asks-volkswagen-to-submit-₹100-crore-over-cheat-devices-1542390492009
1542649189301,https://inshorts.com/en/news/don-bradman-was-the-greatest-sportsman-that-ever-lived-warne-1542649189301
1542367764461,https://inshorts.com/en/news/it-hurts-to-be-ignored-for-odi-and-t20i-cricket-ishant-sharma-1542367764461
1542127536777,https://inshorts.com/en/news/apple-design-head-to-create-ring-made-entirely-out-of-diamond-1542127536777
1542389868698,https://inshorts.com/en/news/sushant-reaches-out-to-kid-with-blood-cancer-urges-people-to-help-1542389868698
1542025854694,https://inshorts.com/en/news/skoda-introduces-the-lk-variant-of-the-kodiaq-in-india-1542025854694
1542101530534,https://inshorts.com/en/news/beneficiaries-cant-be-judge-in-own-case-cong-to-dassault-ceo-1542101530534
1542708909401,https://inshorts.com/en/news/amritsar-blast-seems-to-have-pakistans-signature-punjab-cm-1542708909401
1542344750808,https://inshorts.com/en/news/costliest-indian-in-2018-ipl-auction-at-₹115-crore-released-by-rr-1542344750808
1542360094166,https://inshorts.com/en/news/sorry-i-just-stabbed-my-friend-man-riding-helmetless-to-police-1542360094166
1542214053735,https://inshorts.com/en/news/frustrating-ireland-women-captain-breaks-down-after-loss-to-pak-1542214053735
1542635401045,https://inshorts.com/en/news/germany-bans-saudi-journo-murder-suspects-from-much-of-europe-1542635401045
1542021684707,https://inshorts.com/en/news/mizoram-police-backs-demand-for-40-central-forces-companies-1542021684707
1542109921277,https://inshorts.com/en/news/apple-appoints-nokias-ashish-chowdhary-as-new-india-head-1542109921277
1542538699136,https://inshorts.com/en/news/wont-let-terror-destroy-peace-punjab-cm-on-amritsar-blast-1542538699136
1542260455848,https://inshorts.com/en/news/you-can-go-to-your-war-room-this-is-different-sc-to-iaf-on-rafale-1542260455848
1542717963398,https://inshorts.com/en/news/reliance-plans-to-expand-worlds-largest-refinery-complex-reports-1542717963398
1542132242199,https://inshorts.com/en/news/ipl-teams-troll-each-other-after-hardiks-pic-with-pollard-krunal-1542132242199
1542444113626,https://inshorts.com/en/news/kartik-aaryan-is-damn-cute-send-my-address-to-him-sara-1542444113626
