url,headline,body,author,time,date,source
https://inshorts.com/en/news/team-india-made-of-one-person-everythings-about-kohli-bedi-1542647247892,"Team India made of one person, everything's about Kohli: Bedi","Talking about India\'s Australia tour, ex-India captain Bishan Singh Bedi said, ""Our team\'s made of one person, everything is about Kohli."" ""The amount of focus there is, [the media] doesn\'t realise how much pressure [it is] putting on...Kohli,"" he added. Further, referring to bans on David Warner and Steve Smith, Bedi said a team is not made of two individuals.",Anmol Sharma,10:37 pm,19-Nov-2018,India Today
https://inshorts.com/en/news/main-aa-raha-hun-de-villiers-to-visit-pak-to-play-in-psl-1547479649117,Main aa raha hun: De Villiers to visit Pak to play in PSL,"Former South African international cricketer AB de Villiers announced that he is set to visit Pakistan after 11 years to play in the Pakistan Super League. De Villiers also posted a video for his fans saying, ""Main Lahore aa raha hun (I am coming)."" De Villiers was signed by Lahore Qalandars to play in the PSL 2019.",Dishant Sharma,08:57 pm,14-Jan-2019,Times Now
https://inshorts.com/en/news/desperate-move-to-stop-fir-against-pm-bhushan-on-cbi-chief-removal-1547138636720,Desperate move to stop FIR against PM: Bhushan on CBI chief removal,"After removal of Alok Verma as CBI chief, senior Supreme Court lawyer Prashant Bhushan tweeted, ""The Committee headed by (PM Narendra) Modi again transfers out Alok Verma...fearing the prospect of his registering an FIR against Modi in the Rafale scam! Such desperation to prevent any investigation."" Verma has been transferred to the post of Director General, fire services.",Arshiya Chopra,10:13 pm,10-Jan-2019,Times Now
https://inshorts.com/en/news/exchange-old-clothes-with-myntra-fashion-upgrade-from-nov-1925-1542688250312,Exchange Old Clothes with Myntra Fashion Upgrade from Nov 19-25,"With the Myntra Fashion Upgrade, customers can exchange their useable clothes on Myntra and earn points to shop a brand new wardrobe. All the clothes collected by Myntra will be delivered to people in rural areas by Goonj as a part of its development work. Goonj uses under-utilized urban household material, including clothes, as a tool for empowering rural communities.",Roshan Gupta,10:00 am,20-Nov-2018,Myntra
https://inshorts.com/en/news/grenade-attack-in-srinagar-in-second-such-incident-in-24-hrs-1547807193030,Grenade attack in Srinagar in second such incident in 24 hrs,"A grenade attack took place at Ghanta Ghar in Srinagar's Lal Chowk on Friday. The grenade attack by suspected militants happened near the Central Reserve Police Force (CRPF) deployment, as per reports. On Thursday, three policemen were injured after terrorists hurled grenade on security forces at Zero Bridge in Srinagar's Rajbagh. \n",Shweta Singh,03:56 pm,18-Jan-2019,India.com
https://inshorts.com/en/news/i-was-asked-for-₹20k-bribe-man-alleges-in-video-commits-suicide-1547810043974,"I was asked for ₹20k bribe: Man alleges in video, commits suicide","A man is suspected to have committed suicide in Odisha\'s Khordha after he recorded a video alleging he failed to get a house under rural housing scheme after he wasn\'t able to pay ₹15,000-₹20,000 as bribe. ""From where can I arrange the money? I work as labourer,"" the man  said in the video. His body was recovered near a canal.",Arshiya Chopra,04:44 pm,18-Jan-2019,PTI
https://inshorts.com/en/news/even-before-debut-sehwag-told-hell-be-1st-indian-to-hit-300-vvs-1542546702456,"Even before debut, Sehwag told he'll be 1st Indian to hit 300: VVS","Ex-India batsman VVS Laxman, in his autobiography, revealed Virender Sehwag told him in 2001 he would become the first Indian to score a triple hundred even before making his Test debut. ""My jaw dropped and I stared at him in astonishment,"" he added. ""For a second, I thought he was joking, but Viru was dead serious,"" Laxman further wrote. ",Anmol Sharma,06:41 pm,18-Nov-2018,Times Now
https://inshorts.com/en/news/husband-stabbed-to-death-by-wife-and-her-lover-in-up-1547996121778,Husband stabbed to death by wife and her lover in UP,"A 40-year-old man was stabbed to death allegedly by his wife with the help of her lover in Uttar Pradesh\'s Muzaffarnagar on Saturday. He was killed for allegedly opposing his wife\'s ""relationship"" with the other man, a police officer said. A knife which was purportedly used to commit the crime has been recovered, he added.",Shweta Singh,08:25 pm,20-Jan-2019,PTI
https://inshorts.com/en/news/expak-pm-nawaz-sharifs-heart-larger-than-normal-says-hospital-1548166875948,"Ex-Pak PM Nawaz Sharif's heart 'larger than normal', says hospital","Former Pakistan Prime Minister Nawaz Sharif underwent a medical examination at the Punjab Institute of Cardiology, following which the hospital said that Sharif\'s heart is ""larger than normal"" citing his echocardiogram report. The 69-year-old former PM is serving a seven-year jail sentence in Lahore. He was sentenced to jail on December 24 in connection with the Al-Azizia Steel Mills case.",Pragya Swastik,07:51 pm,22-Jan-2019,ANI
https://inshorts.com/en/news/india-parapowerlifter-fails-dope-test-banned-for-4-years-1547894485277,"India para-powerlifter fails dope test, banned for 4 years","Indian para-powerlifter Vikramsingh Adhikari has been handed a four-year ban by the International Paralympic Committee (IPC) for a second anti-doping violation. The 39-year-old Adhikari, who took part in the 2000 Sydney Paralympics, had provided the urine sample on February 28, 2017, following his participation at the 8th Fazza 2017 World Para Powerlifting World Cup in Dubai, United Arab Emirates.",Dishant Sharma,04:11 pm,19-Jan-2019,[]
https://inshorts.com/en/news/deepsea-fish-found-living-in-virtually-no-oxygen-area-1547952644698,Deep-sea fish found living in 'virtually no oxygen' area,"Marine biologists have found large schools of fishes living in depths of the Gulf of California, where there is 'virtually no oxygen', using underwater robots. Scientists conducted a series of dives using California institute MBARI's remotely operated vehicle (ROV). The ROV's instruments showed oxygen concentrations were one-tenth to one-fortieth as low as those tolerated by other low-oxygen fish.",Kanishka Pandey,08:20 am,20-Jan-2019,Phys
https://inshorts.com/en/news/vijaya-bank-dena-bank-merger-with-bob-challenged-in-court-1547641842373,"Vijaya Bank, Dena Bank merger with BoB challenged in court","Bank unions including All India Bank Officers\' Confederation have filed a petition in the Delhi High Court challenging the proposed merger of Bank of Baroda, Vijaya Bank and Dena Bank. The decision-making process behind the merger is a ""blatant circumvention and disregard for statutory procedures"", the unions claimed. The merger was not a voluntary or an autonomous decision, they added.",Shruti Maria Mahendar,06:00 pm,16-Jan-2019,Bloomberg Quint
https://inshorts.com/en/news/kohli-got-emotional-and-lost-control-anand-on-leave-india-remark-1542035852512,Kohli got emotional and lost control: Anand on 'leave India' remark,"Reacting to Team India captain Virat Kohli asking a fan to leave India for not liking Indian cricketers, five-time world chess champion Viswanathan Anand said Kohli became emotional and lost control while making the comment. ""That\'s the attitude he is comfortable with. In sport, you see all characters and this is the character that fits him best,"" Anand added.",Anmol Sharma,08:47 pm,12-Nov-2018,India Today
https://inshorts.com/en/news/astrazeneca-starts-search-for-ceo-soriots-successor-report-1542557435036,AstraZeneca starts search for CEO Soriot's successor: Report,"Pharmaceutical giant AstraZeneca has reportedly started looking for candidates to replace CEO Pascal Soriot, following pressure from shareholders. This comes after the UK-based firm on Friday said its drug Imfinzi did not meet the main goal of improving survival rates for lung cancer patients, thereby putting pressure on its shares. The 59-year-old has headed the company for six years.",Shruti Maria Mahendar,09:40 pm,18-Nov-2018,Livemint
https://inshorts.com/en/news/punjab-govt-fined-₹50-crore-by-ngt-over-river-pollution-1542216821920,Punjab govt fined ₹50 crore by NGT over river pollution,The National Green Tribunal (NGT) on Wednesday ordered Punjab government to submit a fine of ₹50 crore as environmental compensation for polluting rivers Sutlej and Beas. The NGT has given two weeks time to deposit the fine. The NGT had taken a grim view of pollution levels in the two rivers after dead fishes were found floating in river Beas.,Shashank Verma,11:03 pm,14-Nov-2018,Times Now
https://inshorts.com/en/news/federer-denied-entry-into-locker-room-by-security-for-not-having-id-1547896761049,Federer denied entry into locker room by security for not having ID,"World number three Roger Federer was stopped by security outside a locker room at Australian Open for not having his accreditation with him. In a video shared by the organisers, a guard is seen indicating to the six-time Australian Open champion that he's missing his ID. Federer was allowed to go after he was joined by members of his entourage. ",Anmol Sharma,04:49 pm,19-Jan-2019,Twitter
https://inshorts.com/en/news/will-make-nephew-join-bsp-movement-mayawati-1547736755772,Will make nephew join BSP movement: Mayawati,"Former Uttar Pradesh CM Mayawati on Thursday announced that she will make her nephew join the BSP ""movement"". Her comment came after the reports claimed her nephew would be her heir apparent and accused her of nepotism. ""Instead of fighting us fairly, they are making absurd remarks...and conspiring with the help of some casteist and anti-Dalit TV channels,"" she said.",Shashank Verma,08:22 pm,17-Jan-2019,[]
https://inshorts.com/en/news/will-kidnap-your-daughter-delhi-cm-kejriwal-gets-a-threat-email-1547315763147,Will kidnap your daughter: Delhi CM Kejriwal gets a threat e-mail,"Delhi CM Arvind Kejriwal has received a threat e-mail from an unknown person/group that read, ""We will kidnap your daughter. Do what you can to protect her"". The police said the e-mail was received on January 9, adding that the matter has been handed over to Cyber cell. Meanwhile, Delhi Police has deployed an officer for protection of Kejriwal\'s daughter.",Arshiya Chopra,11:26 pm,12-Jan-2019,India.com
https://inshorts.com/en/news/delhi-bride-shot-during-wedding-returns-from-hospital-for-ceremony-1547795429767,"Delhi bride shot during wedding, returns from hospital for ceremony","A bride who was shot in the leg by an unknown person at her wedding in Delhi's Shakarpur area on Thursday returned from hospital for the ceremony. The shot was fired when the bridegroom was approaching the bride on the stage, following which the woman collapsed immediately. Police are yet to make an arrest in relation to the shooting incident.",Ankush Verma,12:40 pm,18-Jan-2019,ANI
https://inshorts.com/en/news/maratha-quota-by-end-of-november-hints-maha-cm-fadnavis-1542292647174,"Prepare to celebrate on Dec 1, Maha CM Fadnavis on Maratha quota","Maharashtra CM Devendra Fadnavis while speaking at a public gathering in Ahmednagar on Thursday hinted at the possible reservation for the Marathas saying ""prepare to celebrate on December 1"". ""We\'ve received report on Maratha reservation from Backwards Commission,"" he said. The Commission submitted its report on social and economic conditions of Maratha community to state Chief Secretary DK Jain.",Shashank Verma,08:07 pm,15-Nov-2018,India.com
https://inshorts.com/en/news/ryan-reynolds-skips-surgery-to-promote-deadpool-2-in-china-1548152825040,Ryan Reynolds skips surgery to promote 'Deadpool 2' in China,"Actor Ryan Reynolds cancelled surgery for an arm injury to promote his film \'Deadpool 2\' in Beijing, ahead of its theatrical release in China. The actor, who injured his left arm while shooting for the film, said, ""This was more important. I was not going to miss coming to China."" The film first released in several countries in May 2018. ",Rahel Philipose,03:57 pm,22-Jan-2019,Pinkvilla
https://inshorts.com/en/news/centre-launches-5yr-plan-to-combat-pollution-in-102-cities-1547188499536,Centre launches 5-yr plan to combat pollution in 102 cities,"The Environment Ministry on Thursday launched National Clean Air Programme (NCAP) aimed at reducing toxic particulate matter in 102 Indian cities by 2024. The NCAP will be a mid-term, five-year plan with 2019 as the first year, while 2017 will be the base year for comparison of concentration. An amount of ₹300 crore has been sanctioned for this purpose.",Nikita Pradhan,12:04 pm,11-Jan-2019,The New Indian Express
https://inshorts.com/en/news/myanmar-court-rejects-appeal-by-reuters-journos-jailed-for-7-years-1547201308667,Myanmar court rejects appeal by Reuters journos jailed for 7 years,"A Myanmar court has rejected the appeal of two Reuters reporters sentenced to seven years in jail on charges of breaking the Official Secrets Act. The court said the defence had not provided sufficient evidence to show they were innocent. Before their arrest, the reporters had been working on a Reuters investigation into the killing of 10 Rohingyas in Myanmar.",Ankush Verma,03:38 pm,11-Jan-2019,Reuters
https://inshorts.com/en/news/titan-considering-internal-external-candidates-to-replace-md-1548177504255,"Titan considering internal, external candidates to replace MD","Tata Group's Titan is considering external and internal candidates in a formal search to find a successor to long-time Managing Director (MD) Bhaskar Bhat. The external candidates could include those from other Tata Group companies, Bhat said. Bhat, who has helmed the jewellery and watch retailer for over 16 years, is set to retire by the end of 2019. ",Shruti Maria Mahendar,10:48 pm,22-Jan-2019,Livemint
https://inshorts.com/en/news/dutertes-drug-war-example-to-the-world-sri-lanka-president-1547832275137,Duterte's drug war 'example to the world': Sri Lanka President,"Sri Lankan President Maithripala Sirisena praised his Filipino counterpart Rodrigo Duterte\'s war on drugs, calling it an ""example to the world"". ""Drug menace is rampant in my country and I feel that we should follow your footsteps to control this hazard,"" Sirisena told Duterte. More than 5,000 people have been killed in Duterte\'s drug war, which has been condemned globally.",Nandini Sinha,10:54 pm,18-Jan-2019,The Guardian
https://inshorts.com/en/news/8-parliaments-ask-facebook-ceo-to-testify-over-data-scandals-1542646783447,8 parliaments ask Facebook CEO to testify over data scandals,"Facebook CEO Mark Zuckerberg has been asked to testify over data scandals attached to the platform by eight international parliaments. The invite comes from Argentina, Australia, Canada, Ireland, the UK along with Brazil, Latvia and Singapore. The representatives said that Zuckerberg need not attend the hearing in person, which was the excuse Facebook used to decline the last request.",Shifa Naseer,10:29 pm,19-Nov-2018,The Guardian
https://inshorts.com/en/news/bjp-appoints-chouhan-raje-and-singh-as-partys-national-vps-1547139630685,"BJP appoints Chouhan, Raje and Singh as party's national VPs","The BJP has appointed former Chief Ministers Shivraj Singh Chouhan, Vasundhara Raje and Raman Singh as national Vice Presidents of the party on Thursday. This comes after the BJP lost the recent Assembly elections in Chouhan, Raje and Singh's respective states of Madhya Pradesh, Rajasthan and Chhattisgarh. The appointments were made by BJP President Amit Shah.",Shashank Verma,10:30 pm,10-Jan-2019,Times Now
https://inshorts.com/en/news/govt-to-pay-employers-7weeks-maternity-leave-given-to-staff-1542303958271,Govt to pay employers 7-weeks maternity leave given to staff,"The Women and Child Development Ministry on Thursday announced the government will give employers the salaries for seven of the 26 weeks of maternity leave for women earning more than ₹15,000 a month. The government will utilise the funds lying in the labour welfare cess to pay the employers. Maternity leave was extended from 12 to 26 weeks last year.",Shashank Verma,11:15 pm,15-Nov-2018,Times Now
https://inshorts.com/en/news/ec-asks-police-to-arrest-cyber-expert-over-claim-of-evm-hacking-1548169317009,EC asks police to arrest 'cyber expert' over claim of EVM hacking,"The Election Commission of India has written to Delhi Police requesting them to lodge an FIR and investigate self-claimed cyber expert Syed Shuja, who alleged electronic voting machines were hacked in 2014 General elections. ECI said Shuja violated the IPC by spreading rumours which create panic. Shuja, at a London event, claimed EVMs used by ECI can be tampered with.",Arshiya Chopra,08:31 pm,22-Jan-2019,The Quint
https://inshorts.com/en/news/aus-police-pose-as-car-washers-catch-drivers-using-phones-1542189558421,"Aus police pose as car washers, catch drivers using phones","Police officers in Australia's Nunawading posed as car window washers as part of an undercover operation to catch drivers using their mobile phones. As many as 38 drivers were issued infringement notices and would have to pay a fine of AU$484 ( around ₹25,000) each. The police said they did not actually wash any windscreens during the operation. ",Aarushi Maheshwari,03:29 pm,14-Nov-2018,The Guardian
https://inshorts.com/en/news/isha-ambani-anand-to-live-in-₹450-cr-seafacing-bungalow-in-mumbai-1542279860396,"Isha Ambani, Anand to live in ₹450 cr sea-facing bungalow in Mumbai","Mukesh Ambani's daughter Isha Ambani and her husband-to-be Anand Piramal will move into a ₹450-crore bungalow facing the Arabian sea in Mumbai after their marriage, reports said. The 5-storey bungalow ‘Gulita’, spread across 50,000 square feet, is a gift to the couple from Piramal's parents Ajay Piramal and his wife Swati. The bungalow also has a lawn in the basement.",Pragya Swastik,04:34 pm,15-Nov-2018,Architectural Digest
https://inshorts.com/en/news/menstruating-woman-dies-after-being-forced-to-stay-in-hut-in-nepal-1547114256779,Menstruating woman dies after being forced to stay in hut in Nepal,"A 35-year-old Nepalese woman and her two sons died of suffocation in a windowless hut, where she was forced to stay during her period over a centuries-old tradition. The trio had huddled around a fire to stay warm and were found dead by the woman's mother-in-law. The practice was banned by Supreme Court in 2005 and was criminalised last year.",Anmol Sharma,03:27 pm,10-Jan-2019,Hindustan Times
https://inshorts.com/en/news/4-iit-dropouts-among-9-held-for-₹30crore-scam-in-hyderabad-1542603710849,4 IIT dropouts among 9 held for ₹30-crore scam in Hyderabad,"Four IIT-Kharagpur dropouts are among nine persons arrested by Cyberabad police in connection with floating a fraudulent multi-level marketing company in Hyderabad and collecting ₹30 crore in past two years. The accused enrolled over 40,000 distributors in Andhra Pradesh and Telangana. The distributors, who paid a minimum of ₹4,000 for enrolment, then targeted unemployed youth and elderly people.",Ankush Verma,10:31 am,19-Nov-2018,Times Now
https://inshorts.com/en/news/zuckerberg-asks-staff-to-use-android-phones-not-iphones-reports-1542287472532,Zuckerberg asks staff not to use iPhones post Apple CEO remark: NYT,"Facebook CEO Mark Zuckerberg ordered his management team to use only Android phones and not Apple\'s iPhones, a New York Times report said on Wednesday. Zuckerberg\'s reaction allegedly came after Apple CEO Tim Cook criticised Facebook for collecting users\' personal data. ""Privacy to us is a human right. It’s a civil liberty,"" Cook had said.",Pragya Swastik,06:41 pm,15-Nov-2018,Hindustan Times
https://inshorts.com/en/news/binny-bansal-resigned-over-sexual-assault-claim-reports-reuters-1542122026474,"Binny Bansal resigned over sexual assault claim, reports Reuters","Flipkart\'s Group CEO Binny Bansal, who resigned on Tuesday, was facing an allegation of sexual assault that dates back a few years, Reuters said quoting a source. The individual concerned was a former Flipkart associate who wasn\'t with Flipkart at the time of making the allegation, it added. ""The investigation didn\'t find evidence to corroborate the complainant\'s assertions,"" Walmart said.",Pragya Swastik,08:43 pm,13-Nov-2018,Reuters
https://inshorts.com/en/news/priyankas-appointment-is-congress-internal-matter-rajnath-1548387839898,Priyanka's appointment is Congress' internal matter: Rajnath,"After Priyanka Gandhi Vadra was appointed as the Congress General Secretary of Uttar Pradesh East, Union Home Minister Rajnath Singh said, ""We do not consider Congress a challenge in UP. This is their internal matter."" Singh added, ""Congress is no match to BJP. People have realised that we are working to take the country ahead.""",Aarushi Maheshwari,09:13 am,25-Jan-2019,Hindustan Times
https://inshorts.com/en/news/british-academic-says-was-forced-by-uae-to-confess-to-spying-1548251377196,British academic says was forced by UAE to confess to spying,"British academic Matthew Hedges has said that he was forced by the UAE to confess to spying for his country. He added that the confession tape was made under ""threats of torture and psychological pressure"". The UAE pardoned Hedges from a life sentence in November 2018 as part of mass clemency of over 700 prisoners to mark its National Day.",Nandini Sinha,07:19 pm,23-Jan-2019,Reuters
https://inshorts.com/en/news/if-ready-for-talks-with-taliban-why-not-jk-separatists-mufti-1547117711312,"If ready for talks with Taliban, why not J&K separatists: Mufti","After Army Chief General Bipin Rawat suggested dialogue with Taliban for peace in Afghanistan, former J&K CM Mehbooba Mufti tweeted, ""Why different standards when it comes to our own people? Accept peace offer from Pakistan, initiate dialogue with Hurriyat and other stakeholders"". Further, former state CM Omar Abdullah tweeted, ""Engagement for Taliban, Operation All-Out for Kashmir.""",Aarushi Maheshwari,04:25 pm,10-Jan-2019,Hindustan Times
https://inshorts.com/en/news/russia-loses-control-of-its-only-radio-telescope-satellite-1547378472833,Russia loses control of its only radio telescope satellite,"Russia's space agency Roscosmos has said it's unable to control its only radio telescope satellite Spektr-R since Friday. Specialists are trying to regain control of Spektr-R, which is still transmitting scientific data but not accepting commands from the Earth, officials said. The satellite, used to study radio sources within and outside the Earth's galaxy, was launched into space in 2011.",Arundhati Rawat,04:51 pm,13-Jan-2019,Phys
https://inshorts.com/en/news/cbfcs-scissors-very-small-thing-for-thackeray-sanjay-raut-1547377956721,CBFC's scissors very small thing for Thackeray: Sanjay Raut,"Amid reports of CBFC raising an objection to three scenes and two dialogues in \'Thackeray\', producer and Shiv Sena leader Sanjay Raut said, ""CBFC\'s scissors are a very small thing for Balasaheb Thackeray."" Claiming the Hindi version of the film has been cleared by CBFC, Raut added, ""He (Thackeray) was the one who used to put the censor on others."" ",Aarushi Maheshwari,04:42 pm,13-Jan-2019,The New Indian Express
https://inshorts.com/en/news/rajinikanths-daughter-soundarya-to-have-2nd-wedding-in-feb-reports-1548243465186,Rajinikanth's daughter Soundarya to have 2nd wedding in Feb: Reports,"Actor Rajinikanth's younger daughter Soundarya is set to get married to actor and businessman Vishagan Vanangamudi on February 11 in Chennai, as per reports. The pre-wedding ceremonies will start from February 9 onwards, reports added. Soundarya was earlier married to Ashwin Ramkumar for more than six years and the couple got divorced in 2017.",Daisy Mowke,05:07 pm,23-Jan-2019,Times Now
https://inshorts.com/en/news/greek-university-gets-envelope-containing-irritant-from-india-1547198085649,Greek university gets envelope containing 'irritant' from India ,"A university on the Greek island of Lesbos received an envelope containing an ""industrial irritant"" from India, triggering an allergic reaction in members of staff. Eleven other envelopes addressed to universities across Greece, with some having a printed note of ""Islamist content"" inside, were also found. Several envelopes were intercepted before reaching the intended recipients.",Ankush Verma,02:44 pm,11-Jan-2019,Reuters
https://inshorts.com/en/news/up-man-receives-electricity-bill-of-₹23-crore-for-using-178-units-1548232126117,UP man receives electricity bill of ₹23 crore for using 178 units,"A man in Uttar Pradesh\'s Kannauj received an electricity bill of over ₹23 crore after consuming just 178 units of electricity. The man approached the authorities after receiving the bill. ""Due to some anomalies in reading, such kinds of bills are being generated. It would be changed and meter reading will be taken again,"" an official said.",Arshiya Chopra,01:58 pm,23-Jan-2019,The New Indian Express
https://inshorts.com/en/news/courts-ko-koi-aur-kaam-nahi-hai-swara-on-pandya-rahuls-sc-hearing-1547820837530,"Courts ko aur kaam nahi hai kya? Swara on Pandya, Rahul's SC hearing","After CoA sought Supreme Court\'s views on punishment to cricketers Hardik Pandya and KL Rahul for their comments on women, actress Swara Bhasker tweeted, ""Aur koi kaam nahi hai kya hamaarey courts ke paas?"" She added, ""I\'m a staunch feminist...But really? Being crass is not a crime!"" The cricketers have been suspended from playing pending enquiry.",Pragya Swastik,07:43 pm,18-Jan-2019,Pinkvilla
https://inshorts.com/en/news/postcard-on-shrinking-swiss-glacier-asks-to-stop-global-warming-1542611915063,Postcard on shrinking Swiss glacier asks to stop global warming,"A postcard aimed at creating awareness about global warming and climate change has been laid out on Switzerland's rapidly shrinking Aletsch glacier. Organisers claim the postcard consisting of 125,000 children's drawings and messages is the world's largest. The glacier, which experts fear could disappear by 2100, is losing up to 12 metres of ice a year.",Ankush Verma,12:48 pm,19-Nov-2018,Reuters
https://inshorts.com/en/news/google-assistant-to-offer-realtime-language-translation-1547116111195,Google Assistant to offer real-time language translation,"Technology giant Google on Tuesday said it has added a new \'Interpreter Mode\' on its AI-based Assistant which offers real-time translations to conversations in different languages. The mode can be accessed with voice commands like, ""Hey Google, be my French interpreter"". It reportedly presently supports 27 different languages and will roll out on smart devices like Google Home.",Kanishka Pandey,03:58 pm,10-Jan-2019,NewsBytes
https://inshorts.com/en/news/teen-carries-mothers-body-on-cycle-as-locals-refuse-help-1547741742974,Teen carries mother's body on cycle as locals refuse help,"A 17-year-old boy carried the body of his 45-year-old deceased mother on a bicycle in Odisha as locals refused to help him allegedly because they belonged to a lower caste. The teen reportedly carried the body to a nearby forest to bury it. She died after falling to the ground as she went to fetch water, the reports added.",Shashank Verma,09:45 pm,17-Jan-2019,Times Now
https://inshorts.com/en/news/pandya-hasnt-committed-a-crime-he-needs-to-come-back-agarkar-1547974304263,"Pandya hasn't committed a crime, he needs to come back: Agarkar","Former India fast bowler Ajit Agarkar has said that suspended all-rounder Hardik Pandya should be reinstated into India squad immediately. ""He needs to come back quickly...I mean he has not committed a crime, he has admitted his mistake of making some crass statements, people need to move on and at least hand him his punishment,"" Agarkar added.",Anmol Sharma,02:21 pm,20-Jan-2019,CricTracker
https://inshorts.com/en/news/gurmeet-ram-rahim-convicted-for-murder-of-journalist-in-2002-1547200708372,Gurmeet Ram Rahim convicted for murder of journalist in 2002,The CBI court in Panchkula has convicted Dera Sacha Sauda's Gurmeet Ram Rahim for ordering the killing of journalist Ram Chander in 2002. Chander's newspaper 'Poora Sach' had published an anonymous letter alleging how women sadhvis in the dera were raped by Ram Rahim. Ram Rahim is currently serving a 20-year prison term for raping two of his women followers.,Ankush Verma,03:28 pm,11-Jan-2019,Hindustan Times
https://inshorts.com/en/news/protests-in-bihar-after-teen-girl-found-beheaded-kin-allege-rape-1547121775347,Protests in Bihar after teen girl found beheaded; kin allege rape,"People in Bihar's Gaya took to streets after a 16-year-old girl was found beheaded on Sunday. Her body was reportedly found beheaded in a decomposed state with acid and deep wounds on her chest. While the girl's family has alleged she was raped, the police believes that this is a case of honour killing.",Arshiya Chopra,05:32 pm,10-Jan-2019,The Quint
https://inshorts.com/en/news/dropped-surname-need-new-one-jokes-ranveer-on-taking-wifes-surname-1547618986860,"Dropped surname, need new one; jokes Ranveer on taking wife's surname","Actor Ranveer Singh, on being asked about his wife Deepika Padukone referring to him as \'Ranveer Singh Padukone\', said, ""Kya baat hai! What a name! It\'s got a ring to it."" ""I dropped my surname [Bhavnani] so I needed a new one anyway. It\'s a great and legendary surname, why not I say,"" he added. ",Daisy Mowke,11:39 am,16-Jan-2019,Hindustan Times
https://inshorts.com/en/news/govt-body-postpones-tm-krishna-concert-after-online-trolling-1542276603359,Govt body postpones TM Krishna concert after online trolling,"The Airports Authority of India (AAI) has postponed a concert of Carnatic singer TM Krishna in Delhi citing ""some exigencies of work"". This comes after an alleged online campaign in which AAI was accused of sponsoring Krishna who was labelled ""anti-India"" and ""urban Naxal"". However, AAI Chairman Guruprasad Mohapatra denied that the concert was postponed because of the criticism.",Ayushi Ahluwalia,03:40 pm,15-Nov-2018,India.com
https://inshorts.com/en/news/man-detained-over-email-threat-to-kidnap-kejriwals-daughter-1547547844700,Man detained over email threat to kidnap Kejriwal's daughter,"The Delhi Police has detained one man for questioning in connection with an anonymous email sent to the Chief Minister\'s Office, threatening to kidnap CM Arvind Kejriwal\'s daughter. ""We will kidnap your daughter. Do what you can to protect her,"" the email read. A police officer was assigned to protect Kejriwal\'s daughter after the threat.",Ayushi Ahluwalia,03:54 pm,15-Jan-2019,India.com
https://inshorts.com/en/news/wear-saree-or-kurta-actress-moushumi-tells-anchor-wearing-pants-1548243811839,Wear saree or kurta: Actress Moushumi tells anchor wearing pants,"Actress-turned-politician Moushumi Chatterjee on Monday criticised a woman anchoring an event at a Surat hotel for wearing pants. The woman had announced the beginning of the media interaction and introduced Chatterjee, when she took the mic and said, ""These clothes you\'re wearing aren\'t proper, you should wear either...saree or kurta-churidar."" Chatterjee later said she had ""advised her as a mother"".",Daisy Mowke,05:13 pm,23-Jan-2019,[]
https://inshorts.com/en/news/goa-cabinet-approves-₹2000-fine-for-drinking-in-public-1548403385053,"Goa Cabinet approves ₹2,000 fine for drinking in public","\nThe Goa Cabinet has approved a proposal to impose a fine of ₹2,000 on people who drink alcohol or cook in public and a fine of ₹10,000 if a group of people is doing so. Offenders who do not pay the fine will face up to three months' imprisonment. The amendment is expected to be tabled during the Assembly session. ",Aarushi Maheshwari,01:33 pm,25-Jan-2019,Condé Nast Traveller
https://inshorts.com/en/news/sikh-man-attacked-his-beard-pulled-in-alleged-hate-crime-in-us-1547977893705,"Sikh man attacked, his beard pulled in alleged hate crime in US","A Sikh man in the US was assaulted in an alleged hate crime by a white man who pulled his beard, kicked and punched him in the face. Harwinder Singh Dodd, who was working at a convenience store, was attacked after he refused to sell rolling papers for cigarettes to the man, who did not have an ID card.",Ankush Verma,03:21 pm,20-Jan-2019,Hindustan Times
https://inshorts.com/en/news/i-will-be-fit-before-ipl-2019-prithvi-shaw-1548096563197,I will be fit before IPL 2019: Prithvi Shaw,"Recovering from an ankle injury that forced him out of the Australia tour, 19-year-old opener Prithvi Shaw said he\'ll be fit in time for Indian Premier League 2019. ""It was my wish to play in the challenging conditions in Australia. I love the bounce there,"" he further said recalling the injury. Shaw had suffered the injury in a tour match.",Anmol Sharma,12:19 am,22-Jan-2019,Cricket Country
https://inshorts.com/en/news/2-independent-mlas-withdraw-support-from-karnataka-govt-1547551972949,2 Independent MLAs withdraw support from Karnataka govt,"Two Independent MLAs, H Nagesh and R Shankar, on Tuesday withdrew their support from the Karnataka government, amid allegations of poaching by both the BJP and the ruling JD(S)-Congress coalition. Elaborating on the decision, Shankar said, ""CM HD Kumaraswamy failed on several fronts."" Nagesh cited a lack of understanding between the coalition partners as the reason for withdrawing support.",Ayushi Ahluwalia,05:02 pm,15-Jan-2019,ANI
https://inshorts.com/en/news/hugh-grants-bag-stolen-from-car-actor-says-please-return-my-script-1547652210712,"Hugh Grant's bag stolen from car, actor says please return my script","English actor Hugh Grant has revealed his bag was stolen by unidentified thief/thieves who broke into his car. ""In the unlikely chance that anyone knows who broke into my car and stole my bag, please try and persuade them to at least return my script,"" Grant tweeted. Many weeks worth of notes and ideas were stolen, he added. ",Pragya Swastik,08:53 pm,16-Jan-2019,Times Now
